0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.85477614402771,1.5431081056594849,1.3393045663833618,1.2908607721328735,1.3034790754318237,1.298750877380371,1.2616243362426758,1.2232722043991089,1.2156705856323242,1.207018256187439,1.177425503730774,1.1733165979385376,1.155968427658081,1.1488100290298462,1.1815919876098633,1.1668909788131714,1.1173396110534668,1.1426682472229004,1.153184175491333,1.1305326223373413,1.1252591609954834,1.1066324710845947,1.1141632795333862,1.09970223903656,1.1062235832214355,1.1068271398544312,1.0862666368484497,1.069130778312683,1.0853701829910278,1.0686924457550049,1.044726848602295,1.0621088743209839,1.056146502494812,1.0652401447296143,1.0584595203399658,1.0739037990570068,1.0245288610458374,1.022641897201538,1.0219494104385376,1.0295838117599487,1.0499229431152344,1.0244423151016235,1.0326054096221924,1.0592111349105835,1.06856107711792,1.0226280689239502,1.0413203239440918,1.046055793762207,1.0281473398208618,1.0155766010284424,1.0229933261871338,1.0165070295333862,1.0268653631210327,1.0391480922698975,1.0053815841674805,1.0054816007614136,1.0206959247589111,1.0153447389602661,0.9941064119338989,0.9999793767929077,0.9836769700050354,0.9792389869689941,0.9997585415840149,0.9839142560958862,0.9669609069824219,0.9781473278999329,0.9875819087028503,0.97101229429245,0.9657471776008606,0.9646417498588562,0.9677024483680725,0.9853452444076538,0.965972363948822,0.953345000743866,0.9648212790489197,0.9713112711906433,0.9626497626304626,0.9648836255073547,1.000445008277893,0.9909147024154663,0.9870993494987488,0.9700717329978943,0.9536471962928772,0.9701911211013794,0.9636701941490173,0.9852544069290161,0.9836207628250122,0.9771779179573059,0.9830936193466187,0.9976612329483032,0.9775885939598083,0.9799323081970215,0.9456686973571777,0.9515778422355652,0.9399614334106445,0.9830301403999329,0.9587628245353699,0.9519488215446472,0.9371938705444336,0.9265633225440979
2.327709436416626,1.6015760898590088,1.4009897708892822,1.3862944841384888,1.332751989364624,1.3002574443817139,1.3110324144363403,1.3564764261245728,1.3467644453048706,1.260375738143921,1.2380503416061401,1.278523564338684,1.271310567855835,1.2767764329910278,1.2180887460708618,1.1985151767730713,1.1630685329437256,1.1291483640670776,1.1442278623580933,1.1693223714828491,1.1024004220962524,1.1323908567428589,1.1120221614837646,1.1037226915359497,1.054470181465149,1.0547822713851929,1.0516189336776733,1.0136967897415161,1.0211011171340942,1.020780324935913,1.0283499956130981,1.0114562511444092,1.0033576488494873,1.0099865198135376,1.0141037702560425,1.0093986988067627,1.0171499252319336,1.0114829540252686,1.0052238702774048,1.005980372428894,0.9820480942726135,0.9669028520584106,0.9812231063842773,0.9828678965568542,0.9698174595832825,0.9993622899055481,0.967835009098053,0.9646666646003723,0.9628521203994751,0.95806485414505,0.9617142677307129,0.9593139886856079,0.9742708206176758,0.9633054733276367,0.955282986164093,0.9389282464981079,0.9764233827590942,0.9648081064224243,0.9824806451797485,0.9712830781936646,0.9655360579490662,0.9531499147415161,0.9574742913246155,0.9447264075279236,0.9515032172203064,0.9505277872085571,0.945058286190033,0.9464367032051086,0.9244562983512878,0.907412588596344,0.9265546798706055,0.9205392599105835,0.9149678945541382,0.9157145619392395,0.9160429835319519,0.8942672610282898,0.9103074669837952,0.913779616355896,0.9338328242301941,0.9379154443740845,0.8781251311302185,0.9104080200195312,0.9002562761306763,0.8988636136054993,0.8851622343063354,0.8815832138061523,0.8893852233886719,0.8993661999702454,0.8860380053520203,0.8880636096000671,0.8709011673927307,0.8551782369613647,0.8478668332099915,0.8495537638664246,0.8344340324401855,0.8041151762008667,0.8068580031394958,0.8203518986701965,0.7784413695335388,0.7779537439346313
2.5776429176330566,1.9239461421966553,1.583766222000122,1.455317497253418,1.328834891319275,1.3504220247268677,1.3025461435317993,1.3004142045974731,1.3018662929534912,1.283203125,1.2391749620437622,1.1966869831085205,1.1984994411468506,1.1731947660446167,1.1746976375579834,1.198217749595642,1.1864348649978638,1.1520053148269653,1.1570470333099365,1.1421335935592651,1.1482781171798706,1.1422137022018433,1.119491457939148,1.1171057224273682,1.1236939430236816,1.1045609712600708,1.0850776433944702,1.0923833847045898,1.076493501663208,1.0714116096496582,1.0908098220825195,1.0467315912246704,1.0579174757003784,1.0452386140823364,1.0456348657608032,1.0324259996414185,1.025841474533081,1.0277631282806396,1.047486424446106,1.04961359500885,1.0246354341506958,1.010534405708313,1.0350916385650635,1.0520602464675903,1.0332034826278687,1.0235339403152466,1.02776038646698,1.015919804573059,1.0082675218582153,0.9937413334846497,0.9972114562988281,1.0082507133483887,0.9980216026306152,0.9914789795875549,1.018970012664795,1.021970510482788,1.0275356769561768,1.0300066471099854,1.0146911144256592,1.0005037784576416,0.9706826210021973,0.9929434657096863,1.0011943578720093,1.0186246633529663,0.993996798992157,1.0078803300857544,0.97221839427948,0.967755138874054,0.9645227193832397,0.9736188054084778,0.9692739248275757,0.9752811193466187,0.9672918319702148,0.9614478349685669,0.9587766528129578,0.9622554183006287,0.9609163403511047,0.9737419486045837,0.9312388300895691,0.9302555918693542,0.9473462104797363,0.9499426484107971,0.942701518535614,0.9577697515487671,0.9370158910751343,0.9224544167518616,0.9389747977256775,0.919796347618103,0.9249048829078674,0.9365706443786621,0.9433543086051941,0.9328486323356628,0.9065436720848083,0.8711957931518555,0.8882157206535339,0.888812243938446,0.8844079375267029,0.8952469229698181,0.8680658936500549,0.8695427179336548
2.6963913440704346,1.9011584520339966,1.6600290536880493,1.5402964353561401,1.4287288188934326,1.3469146490097046,1.3430095911026,1.3383296728134155,1.287977933883667,1.311367154121399,1.2607975006103516,1.2637873888015747,1.250507116317749,1.2488412857055664,1.2134371995925903,1.246647596359253,1.2390384674072266,1.2251793146133423,1.1926366090774536,1.18557870388031,1.1727886199951172,1.1707255840301514,1.1978551149368286,1.1777822971343994,1.1722404956817627,1.1568962335586548,1.1530612707138062,1.1502771377563477,1.1538746356964111,1.1465122699737549,1.1461056470870972,1.1353386640548706,1.1286872625350952,1.154988169670105,1.1404740810394287,1.140044927597046,1.154510259628296,1.1626017093658447,1.1497745513916016,1.1502469778060913,1.137807011604309,1.1478079557418823,1.1471422910690308,1.14659583568573,1.137667179107666,1.1373282670974731,1.1170934438705444,1.1074682474136353,1.1142566204071045,1.1142566204071045,1.1246248483657837,1.1159088611602783,1.123860478401184,1.1224879026412964,1.1295675039291382,1.111112356185913,1.1277081966400146,1.1166479587554932,1.1152565479278564,1.1239033937454224,1.1227378845214844,1.1127126216888428,1.1073815822601318,1.110366702079773,1.1076589822769165,1.1038603782653809,1.0831373929977417,1.0964099168777466,1.1100324392318726,1.0640439987182617,1.0674606561660767,1.065604329109192,1.0538115501403809,1.0739091634750366,1.0782028436660767,1.0787523984909058,1.069559931755066,1.0478771924972534,1.0523035526275635,1.0582202672958374,1.0542500019073486,1.037031888961792,1.0394800901412964,1.032346248626709,1.040767788887024,1.0285192728042603,0.9980344772338867,1.00127375125885,1.0014865398406982,0.9967384338378906,0.9918239712715149,0.9719778895378113,0.9706295132637024,0.9705562591552734,0.9839523434638977,0.9865878820419312,0.9903959631919861,0.972903847694397,0.9712203145027161,0.9811128973960876
1.433542013168335,1.4536858797073364,1.3635823726654053,1.2992357015609741,1.287132978439331,1.2831743955612183,1.258320689201355,1.2536166906356812,1.2309192419052124,1.2115744352340698,1.216938853263855,1.1986534595489502,1.1385897397994995,1.153612494468689,1.1430442333221436,1.120375394821167,1.0678435564041138,1.0907738208770752,1.0725300312042236,1.0287964344024658,1.0030813217163086,1.0110729932785034,1.0174438953399658,1.0208700895309448,1.0292571783065796,1.0326155424118042,0.981473982334137,0.9566726684570312,0.9512531161308289,0.9490338563919067,0.9025944471359253,0.9072768092155457,0.9064878225326538,0.9035099744796753,0.8979552984237671,0.8887753486633301,0.8797134757041931,0.8823853731155396,0.907103955745697,0.9071213603019714,0.8891410231590271,0.8937264680862427,0.9194449186325073,0.9065762758255005,0.9073955416679382,0.8855732083320618,0.8659487962722778,0.8446522355079651,0.873177707195282,0.861456573009491,0.868172824382782,0.8729969263076782,0.8615647554397583,0.8577459454536438,0.8439165949821472,0.8350459933280945,0.8089412450790405,0.8091673851013184,0.8101547360420227,0.8085631728172302,0.8276113271713257,0.8703725934028625,0.8534443974494934,0.801971971988678,0.8043091893196106,0.7925752997398376,0.8319712281227112,0.8323766589164734,0.8519021272659302,0.8541767001152039,0.8580816388130188,0.829500138759613,0.8565782308578491,0.8221718072891235,0.8306846022605896,0.7996716499328613,0.8085633516311646,0.8092207908630371,0.8073840141296387,0.8073344826698303,0.8000205755233765,0.8022421002388,0.8081453442573547,0.8023515939712524,0.78507000207901,0.8151082396507263,0.8146577477455139,0.7702428698539734,0.7907612919807434,0.7726163268089294,0.8029515147209167,0.802519679069519,0.7893722653388977,0.7515595555305481,0.7489299774169922,0.7583504915237427,0.7665888071060181,0.7762836813926697,0.7616239190101624,0.7509885430335999
1.386938452720642,1.3564436435699463,1.371404767036438,1.3518117666244507,1.3404215574264526,1.3646314144134521,1.3703691959381104,1.3346837759017944,1.2675933837890625,1.159633755683899,1.2096974849700928,1.1267544031143188,1.1351525783538818,1.1158267259597778,1.0706449747085571,1.0512456893920898,1.0392582416534424,1.0787514448165894,1.070966362953186,0.9909610748291016,1.010914921760559,0.9527196884155273,0.9819273352622986,0.9948986768722534,0.9487414360046387,0.9052809476852417,0.9454208016395569,0.9800845980644226,0.9281808733940125,0.8745964169502258,0.8717467188835144,0.8941211700439453,0.8665297627449036,0.8583512306213379,0.9095411896705627,0.8594154119491577,0.8520107865333557,0.8088780045509338,0.8378186225891113,0.8289045691490173,0.8385863900184631,0.8248448371887207,0.8221431374549866,0.8393071889877319,0.8563718199729919,0.7882112860679626,0.81687992811203,0.792812168598175,0.8202778697013855,0.7653066515922546,0.7663503885269165,0.7587352991104126,0.7578587532043457,0.7589002251625061,0.733244001865387,0.7709755897521973,0.750381350517273,0.7858702540397644,0.7744321227073669,0.7737692594528198,0.7661737203598022,0.7808764576911926,0.7357085943222046,0.7391148805618286,0.7243935465812683,0.7126017808914185,0.7542693018913269,0.7436622977256775,0.7054462432861328,0.7221340537071228,0.7098056674003601,0.6666989922523499,0.687954843044281,0.7298368215560913,0.7202516794204712,0.6826992034912109,0.6915176510810852,0.6849368810653687,0.6732129454612732,0.6739187836647034,0.6793466806411743,0.6710795164108276,0.6678485870361328,0.6956268548965454,0.7009053230285645,0.6895138621330261,0.6857323050498962,0.6846286058425903,0.6682882905006409,0.6889860033988953,0.6979915499687195,0.6727055907249451,0.6957994699478149,0.6864880323410034,0.6916433572769165,0.6724220514297485,0.6521507501602173,0.6751004457473755,0.670562744140625,0.6630295515060425
2.010449171066284,1.3899401426315308,1.4229060411453247,1.4720710515975952,1.4132834672927856,1.3552018404006958,1.2674744129180908,1.2832763195037842,1.2515857219696045,1.2896100282669067,1.295185923576355,1.2563116550445557,1.2223562002182007,1.2209399938583374,1.198233962059021,1.2073715925216675,1.1980658769607544,1.2034286260604858,1.1862068176269531,1.1650989055633545,1.19825279712677,1.1727596521377563,1.17330002784729,1.1840219497680664,1.1513292789459229,1.1536277532577515,1.1269643306732178,1.1487656831741333,1.1512972116470337,1.1463347673416138,1.1521989107131958,1.1328123807907104,1.1057664155960083,1.1129467487335205,1.1095834970474243,1.1051348447799683,1.1129624843597412,1.086932897567749,1.0832830667495728,1.087566614151001,1.0879817008972168,1.0974200963974,1.0680655241012573,1.0749443769454956,1.1106730699539185,1.100257158279419,1.0849790573120117,1.0655362606048584,1.075959324836731,1.100906252861023,1.093788504600525,1.0746405124664307,1.0811048746109009,1.089835524559021,1.0788019895553589,1.051710844039917,1.0623351335525513,1.0627391338348389,1.0943653583526611,1.0694669485092163,1.0572537183761597,1.052497386932373,1.0408483743667603,1.0234469175338745,1.0213888883590698,1.0410246849060059,1.05097234249115,1.0711053609848022,1.0460317134857178,1.052349328994751,1.036124587059021,1.0221978425979614,1.0274078845977783,1.0463371276855469,1.0360355377197266,1.0356428623199463,1.03492271900177,1.0130270719528198,1.0078401565551758,1.0041011571884155,0.9381843209266663,0.9533553123474121,0.932402491569519,0.9219509959220886,0.9101048111915588,0.9244381189346313,0.9281797409057617,0.9493891596794128,0.9193244576454163,0.934115469455719,0.941520631313324,0.9262107014656067,0.8890935778617859,0.8815266489982605,0.8833487629890442,0.8917762637138367,0.8808220624923706,0.8880025744438171,0.8788626790046692,0.8789828419685364
1.5428227186203003,1.384420394897461,1.3561747074127197,1.3583484888076782,1.3425663709640503,1.3406633138656616,1.3485749959945679,1.3363662958145142,1.3412683010101318,1.3886926174163818,1.3712618350982666,1.3358598947525024,1.2969502210617065,1.2934645414352417,1.3394660949707031,1.284967064857483,1.294179916381836,1.2659778594970703,1.1869398355484009,1.164990782737732,1.1712578535079956,1.1836565732955933,1.1537495851516724,1.1431732177734375,1.1618365049362183,1.159158706665039,1.0968959331512451,1.0710517168045044,1.0724117755889893,1.0780566930770874,1.0520099401474,1.0338225364685059,1.0543943643569946,1.051634669303894,1.0104180574417114,0.9739248156547546,0.9675895571708679,0.9722156524658203,0.9440803527832031,0.9386075735092163,0.9398753046989441,0.9609878659248352,0.9489440321922302,0.9106115698814392,0.9133080244064331,0.8988518714904785,0.9020596742630005,0.9245978593826294,0.9191269278526306,0.9090175032615662,0.9089260101318359,0.8802173733711243,0.8475202918052673,0.8690486550331116,0.8293365240097046,0.839685320854187,0.8725814819335938,0.8620976209640503,0.8327603936195374,0.8370078206062317,0.8470250964164734,0.8297789692878723,0.8405749201774597,0.8254194855690002,0.8125367760658264,0.8139497637748718,0.8201764225959778,0.8287710547447205,0.8205597996711731,0.7914191484451294,0.7855212092399597,0.8024373650550842,0.827475368976593,0.8259276747703552,0.8145717978477478,0.7691713571548462,0.7424065470695496,0.775841236114502,0.7632293701171875,0.7729069590568542,0.7763155102729797,0.7817271947860718,0.7688425183296204,0.7929125428199768,0.7943677306175232,0.7773240804672241,0.7746397256851196,0.8166451454162598,0.780971348285675,0.7893852591514587,0.7776209712028503,0.7621991038322449,0.7722808122634888,0.7701099514961243,0.7764047980308533,0.7709075212478638,0.7541279196739197,0.7448700666427612,0.7150104641914368,0.7277314066886902
1.3894853591918945,1.402335286140442,1.3901293277740479,1.3805568218231201,1.3406299352645874,1.3096606731414795,1.298125147819519,1.334234356880188,1.3021844625473022,1.2528094053268433,1.2236357927322388,1.1610442399978638,1.200789451599121,1.165528655052185,1.1508783102035522,1.1057446002960205,1.1177289485931396,1.1209661960601807,1.0795958042144775,1.0844972133636475,1.0891128778457642,1.0577384233474731,1.0633189678192139,1.0453702211380005,1.0615242719650269,1.0536071062088013,1.0135705471038818,1.023809552192688,1.0281860828399658,1.0014429092407227,1.0022069215774536,1.0057865381240845,0.9995924830436707,0.9910717606544495,1.00722074508667,0.9729241728782654,0.982010006904602,0.9750568270683289,0.9745297431945801,0.9908434152603149,0.9909108877182007,0.9683989882469177,0.9658066630363464,0.9568793177604675,0.9516111612319946,0.9415017366409302,0.9628511071205139,0.9295085072517395,0.9227501153945923,0.9340587854385376,0.9468568563461304,0.8927075266838074,0.9018703103065491,0.9000846147537231,0.8440261483192444,0.8382238745689392,0.8188337683677673,0.8480677008628845,0.8411879539489746,0.8266854882240295,0.8226035237312317,0.774501383304596,0.7734009027481079,0.8231582045555115,0.7864180207252502,0.8015342354774475,0.7765353918075562,0.7924894690513611,0.7874165773391724,0.7927060723304749,0.7422814965248108,0.7568467259407043,0.7262142896652222,0.7635926008224487,0.7423611283302307,0.7529445290565491,0.7570705413818359,0.745644748210907,0.7240486741065979,0.755555272102356,0.7547633051872253,0.7875948548316956,0.7423684000968933,0.7287007570266724,0.6973724365234375,0.6907019019126892,0.721397340297699,0.7023082971572876,0.7222489714622498,0.7121298909187317,0.7021755576133728,0.6828781962394714,0.691402792930603,0.7170505523681641,0.7137523889541626,0.676691472530365,0.6962925791740417,0.69066321849823,0.6856716871261597,0.6833823323249817
1.454519271850586,1.415340542793274,1.3508464097976685,1.3816708326339722,1.3328081369400024,1.2693088054656982,1.256874680519104,1.2839382886886597,1.2670233249664307,1.2104212045669556,1.2002252340316772,1.198866844177246,1.2696847915649414,1.2003991603851318,1.1860581636428833,1.1779488325119019,1.1654192209243774,1.1606415510177612,1.1642684936523438,1.1567827463150024,1.1551376581192017,1.168815016746521,1.14877450466156,1.1481369733810425,1.1237224340438843,1.112521767616272,1.1001522541046143,1.0444689989089966,1.0484284162521362,1.048498511314392,1.0506712198257446,1.07248055934906,1.050135850906372,1.048488736152649,1.0230273008346558,1.0594884157180786,1.0393081903457642,1.0157846212387085,1.0152513980865479,0.9950248599052429,1.008624792098999,0.9762380719184875,0.9379391670227051,0.9422475695610046,0.9618285298347473,0.9498772621154785,0.9120925068855286,0.9026947021484375,0.9032588601112366,0.9168962240219116,0.8818469047546387,0.9057751893997192,0.8937273025512695,0.8800163865089417,0.8783742785453796,0.8712912201881409,0.8654413819313049,0.8743510246276855,0.8805738091468811,0.8699960708618164,0.892844557762146,0.8840526938438416,0.8453654646873474,0.8659372925758362,0.8577395081520081,0.8529669642448425,0.8355730772018433,0.821382462978363,0.824763298034668,0.84514981508255,0.8243941068649292,0.8142316937446594,0.8357375264167786,0.8373834490776062,0.8243886828422546,0.8293123841285706,0.7997700572013855,0.8256875872612,0.8373393416404724,0.8185479044914246,0.8056357502937317,0.8049726486206055,0.8139495253562927,0.8265854120254517,0.8004251718521118,0.8045727014541626,0.8212112188339233,0.8033575415611267,0.8238826990127563,0.7896894812583923,0.769523024559021,0.7864715456962585,0.7654692530632019,0.7750526070594788,0.780470073223114,0.7681865692138672,0.7812336087226868,0.7925195097923279,0.7955870032310486,0.7756862044334412
