Sample,Task,Mean Tonic,Max Slope,Num Peaks,Mean Amplitude,Std Amplitude,Total Power,EDASymp Power,subject_id,Mean Tonic_norm,Max Slope_norm,Num Peaks_norm,Mean Amplitude_norm,Std Amplitude_norm,Total Power_norm,EDASymp Power_norm,EDASymp_Ratio,EDASymp_Ratio_norm
s25,rest0,0.2206065419977697,0.0017718954470521,131,0.0036030085949004,0.0014616003186398,1.1185766688202462e-06,5.245748529183928e-07,s25,0.0,0.030252865566456497,0.9999999999090909,0.0,0.0,0.0,0.0,0.4689659623472165,0.9999999038616042
s25,task1,0.2876851912559543,0.0016429367921113,41,0.0076462338353486,0.0077333418692496,2.1891256685238505e-05,8.542344118470095e-06,s25,0.3075208529999489,0.0,0.1818181818016529,0.2823575037917359,0.3731972204869788,0.7587156152337052,0.8047636939059825,0.39021714701345295,0.24292142573174946
s25,task2,0.3458812574347785,0.005015835489971,38,0.0092991684944379,0.0088679051976437,2.1637720254012857e-05,7.896670329732628e-06,s25,0.5743196647003774,0.7912601982586448,0.15454545453140497,0.3977897333896008,0.44070891196954076,0.7494552766905087,0.7399557896033285,0.3649492586132719,0.0
s25,task3,0.4387336885915886,0.0059056190206381,21,0.0179225232618646,0.0182670251030305,2.848731990190858e-05,1.0477461258288946e-05,s25,0.9999999541551811,0.9999976540647404,0.0,0.9999993016527969,0.9999994049544013,0.9996347531398769,0.9989962748150366,0.367793843947852,0.027347387092578373
s5,rest0,0.2069209100057138,0.0005711130113553,145,0.0035104442993269,0.0014773619979447,9.21035016544792e-07,3.8694745766943147e-07,s5,0.0,0.0,0.9999999999224806,0.0,0.0,0.0,0.0,0.4201219612681817,0.0004138692635696832
s5,task1,0.2531918224689472,0.0076937499436422,36,0.0154723298647968,0.0139284393491487,5.85543544696666e-05,2.4596284758823858e-05,s5,0.29908154407505666,0.6692249740666614,0.15503875967790395,0.41597427392952535,0.34726796414736244,0.2820039972874183,0.24622486003484134,0.4200590128870204,0.0
s5,task2,0.3047758120860906,0.0112142158781764,32,0.0210802873216221,0.0200627473198927,7.653665331199424e-05,4.3790926137224405e-05,s5,0.6325052533331308,0.9999990604252604,0.12403100774232317,0.6109908554344107,0.5183574675185078,0.36999268511717387,0.44144696909233627,0.5721562633077081,0.9999999342525963
s5,task3,0.3616309226730483,0.00431198682446,16,0.0322667452424803,0.0373317314301932,0.000205281611347,9.86990149277403e-05,s5,0.9999999353629466,0.35148305386918527,0.0,0.9999996522502479,0.9999997210940432,0.9999510692772925,0.9998982934324175,0.4807981279926005,0.3993439128198697
s7,rest0,0.0753806817060315,0.0056274784292852,11,0.0075981539791254,0.0051387102857481,0.0001209297113938,7.815964699285248e-05,s7,0.0,0.9999972921048408,0.0,0.0,0.0,0.6369755236971417,0.7954520580093537,0.6463229378924719,0.9999999362396318
s7,task1,0.086486739229143,0.0026695880277879,28,0.0121041286854739,0.0118815880880848,5.474325939681301e-05,2.679604371244715e-05,s7,0.2850304300382309,0.19903158214191294,0.4999999998529412,0.2432614823375883,0.2859739108765429,0.0,0.0,0.48948571053702045,0.0
s7,task2,0.0977553085168594,0.0019345832715423,45,0.0099419750179498,0.0144090923817076,0.0001151934417937,5.7930741141877615e-05,s7,0.5742316288713482,0.0,0.9999999997058824,0.1265345274653107,0.3931685403497456,0.5817699155651629,0.48217332048406014,0.5028996420015487,0.08552772090806018
s7,task3,0.1143451342780518,0.00345963097998,15,0.0261213177386904,0.0287173469590373,0.0001586406302999,9.135763261366204e-05,s7,0.9999997433558853,0.41296693072123397,0.11764705878892734,0.9999994601357126,0.9999995758874485,0.9999037604366939,0.9998451331278948,0.5758778937342746,0.5508397409567816
s8,rest0,0.355336393247563,0.0116687808545392,35,0.0237206016569266,0.018380978193981,0.0002164175134885,0.0001166791041062,s8,0.9999999342477521,0.08176760933311432,0.9999999988888888,0.07309582456965173,0.0,0.0,0.0,0.539138915729485,0.26960500343602883
s8,task1,0.3537206441261423,0.0525784550710993,29,0.0357386245694603,0.0432725176615144,0.0004781712289669,0.0003197853895971,s8,0.9893760205677967,0.9999997755464486,0.3333333329629629,0.9999992287388608,0.9999995982572313,0.9999617976082678,0.9999507671185704,0.6687675241758819,0.9999999436548036
s8,task2,0.203250348136892,0.0080258173618973,26,0.0227728574901264,0.0210346237286019,0.0002837542083473,0.0001400807068899,s8,0.0,0.0,0.0,0.0,0.10660829041928899,0.25724227949521306,0.11521283351131599,0.49366917661633236,0.013404865369688705
s8,task3,0.2719003581418083,0.0195300682845416,33,0.0321306053514333,0.0265535696125978,0.0003692061107048,0.0001813873133424,s8,0.45138924771873795,0.2582169975111981,0.7777777769135802,0.7217267275265881,0.3283279503863949,0.5836889843080931,0.3185771592849409,0.4912901157157139,0.0
s9,rest0,0.1963740401506161,0.0009113192155975,132,0.0039169459578131,0.0016142422162216,8.596515750314954e-07,2.2839597565236333e-07,s9,0.0,0.0,0.9999999998630138,0.0,0.0,0.0,0.0,0.2656840475863118,0.0
s9,task1,0.2174580858750862,0.0026300804756427,64,0.0061802044023282,0.00532811307095,1.8684642435483452e-05,9.352262357907586e-06,s9,0.09649645098406155,0.2863950168950111,0.06849315067554888,0.27070773273136217,0.5088505594210003,0.39742997382014955,0.4251557471698919,0.5005320219355636,0.9999999574192641
s9,task2,0.3363970176432487,0.0069126750168582,59,0.012277459765831,0.0089127814385203,4.570029705885292e-05,2.167845253842848e-05,s9,0.640850459197141,0.9999983337126362,0.0,0.9999988039026945,0.9999986298646901,0.9997770377685287,0.999534018003599,0.47436129432921714,0.8885630733477922
s9,task3,0.4148695863027545,0.0024004009324325,68,0.0076806327144707,0.0051486238692474,1.2813806575844311e-05,4.9647819955147405e-06,s9,0.9999999542324788,0.24812380483825708,0.123287671215988,0.45017355886818405,0.48425811012241643,0.2665325074334757,0.2207070613261081,0.3874556384687717,0.518512395241036
